created_at,tweet,favorite_count,retweet_count,is_quote_status,favorited
2022-02-14 13:40:05+00:00,RT @betasquad5: https://t.co/474gVFFPQt,0,185,False,False
2022-02-14 03:06:53+00:00,Aaron Donald.. generational. Clutch.,2351,80,False,False
2022-02-14 03:01:11+00:00,Amazing… congratulations to LA Rams https://t.co/xqQos8MnW0,3572,50,False,False
2022-02-08 21:52:23+00:00,@Santana06411 Looooool wallahi you remember akh,2,0,False,False
2022-02-08 21:13:06+00:00,@ohnosharky Reminds me of myself,442,8,False,False
2022-01-20 21:30:08+00:00,@ohnosharky We need a new midfielder and striker. We’re miles off it,411,8,False,False
2022-01-20 18:45:52+00:00,My boys 🥲❤️ https://t.co/AAHZPYKJE2,3187,44,True,False
2022-01-19 21:26:01+00:00,Leicester man 😭😭😭😭😭😭,6094,145,False,False
2022-01-18 21:20:08+00:00,@ohnosharky Lamptey is frickin amazing 🤩,289,3,False,False
2022-01-18 18:41:46+00:00,"@MSVN__ No cap at all, best ballers in raphs 💯",98,3,False,False
2022-01-10 05:00:41+00:00,"@LTorzBrown Ma brudddda! You lot genuinely looked after me school times, appreciate you and Mark plentyy! Tell Mr Evans he’s a pussyole too 🤣🤣",10,1,False,False
2022-01-09 20:50:04+00:00,@ohnosharky Tavares stinker,456,3,False,False
2022-01-03 19:12:48+00:00,Man United are playing like a bunch of Year 11’s… hella vibes,10532,464,False,False
2022-01-03 13:19:12+00:00,@AjShabeel This one’s mental 🤣,1568,4,False,False
2022-01-01 13:12:49+00:00,Arsenal… oh my god. Going toe to toe with Man City and we’re winning. First half has been incredible 😍,10748,299,False,False
2022-01-01 12:57:58+00:00,@ohnosharky I take back the deep fried comment. Ballllllin out,238,3,False,False
2021-12-31 21:29:38+00:00,"80% of the glo up complete, 2022 is the year i glo up properly in sha Allah 🤣 https://t.co/UUcYtf0wbp",8042,153,True,False
2021-12-31 21:07:01+00:00,"2021, you’ve been amazing! Thank you guys for the support ❤️ https://t.co/7i8qM6F1KS",14090,362,False,False
2021-12-30 02:57:07+00:00,RT @AbdiTV: Uncle thought he really had Cristiano    Ronaldo on his live 😭 https://t.co/Laq5L7MEpZ,0,3934,False,False
2021-12-26 14:53:35+00:00,@KSI B,3425,9,False,False
2021-12-25 14:49:16+00:00,Throwback to my christmas dinner 6 years ago 😋 https://t.co/UegcCvrV5V,8792,117,True,False
2021-12-24 11:56:17+00:00,@specsgonzalez Leave me out of this one,313,0,False,False
2021-12-23 21:50:34+00:00,"@KingKennyTv My boy, get that dub",1626,4,False,False
2021-12-23 21:50:27+00:00,"RT @KingKennyTv: MY YOUTUBE BOXING DEBUT 🥊

TEAM UK 🇬🇧 https://t.co/wigGU9hvGU",0,405,False,False
2021-12-23 19:34:52+00:00,"@NikoOmilana Lyy, took long to come up w dat one. Original.",1819,7,False,False
2021-12-23 19:22:07+00:00,"Can’t believe it, i found a bitcoin! https://t.co/OLGDCnXvtg",77110,4917,False,False
2021-12-22 19:04:23+00:00,"@ohnosharky Shaun, Stars and Liban. Goated 3.",434,1,False,False
2021-12-21 21:36:05+00:00,"Charlie Patino, best player in the world",5074,256,False,False
2021-12-21 20:23:30+00:00,@LibanLDN Say wallahi you didn’t like my perfomance,350,0,False,False
2021-12-18 18:02:27+00:00,@jozh_speedy 🤣🤣🤣🤣🤣🤣,29,1,False,False
2021-12-18 17:59:45+00:00,Martinelli is the best player in the world.,7007,514,False,False
2021-12-17 16:21:52+00:00,Omicron and Delta 🤝 https://t.co/sX9WItfUng https://t.co/uor24acLIi,17920,1659,True,False
2021-12-13 19:02:56+00:00,@ohnosharky Champions League fuckery and jus the ties in general! #sdspod,243,1,False,False
2021-12-08 23:09:33+00:00,Broski made the o2 the M02.. Incredible! Great show my brother @MoTheComedian https://t.co/V5Hk0sNnA9,5856,150,False,False
2021-12-06 21:20:12+00:00,VAR stands for Very Accurate Replay.. and I love it hehe.,6232,99,False,False
2021-12-06 17:35:02+00:00,"MOBO winners once again! Thank you to everyone that voted for us, love you guys ❤️ https://t.co/MOE3C8UanV",24098,1212,False,False
2021-12-05 21:13:06+00:00,@NikoOmilana @yungfilly1 MY BOYOOO,1793,9,False,False
2021-12-04 14:18:10+00:00,"Oh my gard, Masuaku! Did he mean that?",5785,98,False,False
2021-11-30 21:33:40+00:00,@xDuttinho @ohnosharky @YouTube I love you that’s why 🤣,16,0,False,False
2021-11-30 19:31:23+00:00,@LickshotLippy @xleninacrowne Loooooooooooooooooool,756,9,False,False
2021-11-27 13:46:42+00:00,"Saka’s been elite today, well deserved goal",5640,129,False,False
2021-11-23 23:56:08+00:00,"Loool i enjoyed that, thanks for having me on! I’ll be back 👀😅 #singyourdialect https://t.co/d9pvN3mgGx",12546,292,False,False
2021-11-20 19:30:14+00:00,@ItsBigZuu I left at 4-0… and i’m not ashamed. https://t.co/Fn6vU4SS5Q,4122,97,False,False
2021-11-19 17:01:35+00:00,@ChadWithaJ Ty brother,15,0,False,False
2021-11-19 16:49:58+00:00,"You guys know how much NW LDN means to me, so it’s only right that I showed @MayaJama round in the only way possible...an open decker bus! Still not over it tbh. Head over to my @YouTube channel to see the ultimate #HometownShowdown #YouTubeOriginals 

https://t.co/3y9KM97xSm https://t.co/ZAMvNPIyFU",1216,72,False,False
2021-11-19 15:57:36+00:00,@DIRTBIKE_LB ❤️ my akhhh,53,0,False,False
2021-11-19 15:56:45+00:00,@DIRTBIKE_LB 💐,371,3,False,False
2021-11-17 01:30:06+00:00,"Oh my god, Drake and Kanye linked up. Can’t wait for the music now 😩🥲😭 https://t.co/giyNrYDeoW",7277,386,False,False
2021-11-11 13:06:15+00:00,👀 https://t.co/sIY3qTibVG,1446,24,True,False
2021-11-02 21:53:08+00:00,Ronaldo is so fake… single handedly saving Ole’s job.,15689,838,False,False
2021-10-24 16:21:00+00:00,4-0 @ halftime? MAN U MAN U!! 🎶🤣🤣 https://t.co/Ozgo2qU5kg,6950,626,False,False
2021-10-24 16:08:49+00:00,"Okay, i’ve seen enough. Ole needs to go now.",9155,603,False,False
2021-10-24 15:50:45+00:00,@specsgonzalez Looooooool,57,0,False,False
2021-10-20 20:44:36+00:00,"@ohnosharky @LibanLDN That counter they have is frightening wallahi, and Atalanta’s backline is inexperienced bar one brudda. Couldn’t hack it.",240,4,False,False
2021-10-20 20:42:05+00:00,@ohnosharky And I respect their comeback lmao,347,4,False,False
2021-10-20 19:31:09+00:00,Oi what’s happening at Manchester United… where is it going wrong.,8882,205,False,False
2021-10-16 22:05:36+00:00,@ohnosharky SDS wallahi,579,2,False,False
2021-10-15 16:54:36+00:00,@abadbthatswho Ly2 😘,15,0,False,False
2021-10-14 21:02:05+00:00,"@TegoSigel Keep going champ, love it ❤️",136,2,False,False
2021-10-10 19:10:08+00:00,@LibanLDN LOOOOOOOOOL NO CAP,200,2,False,False
2021-10-10 04:47:07+00:00,@NikoOmilana LOOOOOL elite tweet Niko 🤣🤣,3851,17,False,False
2021-10-10 04:41:07+00:00,YA BIG DOSSSSSERRRRRR! Tyson listened to the gameplan we came up with and sent that man to schleeeeeep https://t.co/m1sLScqoRf,14600,315,False,False
